x, y
-0.35785953177257523, 0.0928296223282814
-0.3511705685618729, 0.0902046486735344
-0.34448160535117056, 0.08757967501878738
-0.3377926421404682, 0.08495469391345978
-0.3311036789297659, 0.08232972025871277
-0.32441471571906355, 0.07970474660396576
-0.3177257525083612, 0.07707975804805756
-0.3110367892976589, 0.07445479184389114
-0.30434782608695654, 0.07182980328798294
-0.2976588628762542, 0.06920482963323593
-0.29096989966555187, 0.06657985597848892
-0.28428093645484953, 0.06395487487316132
-0.2775919732441472, 0.061329904943704605
-0.27090301003344486, 0.058704931288957596
-0.2642140468227425, 0.05607994273304939
-0.2575250836120402, 0.05345497280359268
-0.25083612040133785, 0.05082999914884567
-0.2441471571906355, 0.048205018043518066
-0.23745819397993317, 0.04558004438877106
-0.23076923076923084, 0.04295506328344345
-0.2240802675585284, 0.040330082178115845
-0.21739130434782605, 0.037705112248659134
-0.21070234113712372, 0.03508014231920242
-0.20401337792642138, 0.03245516121387482
-0.19732441471571904, 0.02983017824590206
-0.1906354515050167, 0.0272052064538002
-0.18394648829431437, 0.02460460364818573
-0.17725752508361203, 0.02460460364818573
-0.1705685618729097, 0.02460460364818573
-0.16387959866220736, 0.02460460364818573
-0.15719063545150502, 0.02460460364818573
-0.1505016722408027, 0.02460460364818573
-0.14381270903010035, 0.02460460364818573
-0.137123745819398, 0.02460460364818573
-0.13043478260869568, 0.02460460364818573
-0.12374581939799334, 0.02460460364818573
-0.117056856187291, 0.02460460364818573
-0.11036789297658867, 0.02460460364818573
-0.10367892976588633, 0.02460460364818573
-0.09698996655518399, 0.02460460364818573
-0.09030100334448166, 0.02460460364818573
-0.08361204013377932, 0.02460460364818573
-0.07692307692307698, 0.02460460364818573
-0.07023411371237465, 0.02460460364818573
-0.06354515050167231, 0.02460460364818573
-0.05685618729096986, 0.02460460364818573
-0.050167224080267525, 0.02460460364818573
-0.04347826086956519, 0.02460460364818573
-0.03678929765886285, 0.02460460364818573
-0.030100334448160515, 0.02460460364818573
-0.02341137123745818, 0.02460460364818573
-0.01672240802675584, 0.02460460364818573
-0.010033444816053505, 0.02460460364818573
-0.0033444816053511683, 0.02460460364818573
0.0033444816053511683, 0.02460460364818573
0.010033444816053505, 0.02460460364818573
0.01672240802675584, 0.02460460364818573
0.02341137123745818, 0.02460460364818573
0.030100334448160515, 0.02460460364818573
0.03678929765886285, 0.02474561706185341
0.04347826086956519, 0.025393854826688766
0.050167224080267525, 0.026042092591524124
0.05685618729096986, 0.026690330356359482
0.0635451505016722, 0.02733856812119484
0.07023411371237454, 0.027986804023385048
0.07692307692307687, 0.028635041788220406
0.08361204013377921, 0.029283277690410614
0.09030100334448155, 0.02993151545524597
0.09698996655518388, 0.03057975322008133
0.10367892976588622, 0.031227990984916687
0.11036789297658856, 0.031876228749752045
0.11705685618729089, 0.0325244665145874
0.12374581939799323, 0.03317270427942276
0.13043478260869557, 0.03382093831896782
0.1371237458193979, 0.03446917608380318
0.14381270903010024, 0.035117413848638535
0.15050167224080258, 0.03576565161347389
0.1571906354515049, 0.03641388937830925
0.16387959866220725, 0.03706212714314461
0.17056856187290959, 0.037710364907979965
0.17725752508361192, 0.038358598947525024
0.18394648829431426, 0.03900683671236038
0.1906354515050166, 0.03965507447719574
0.19732441471571893, 0.0403033122420311
0.2040133779264215, 0.040951550006866455
0.21070234113712383, 0.04159978777170181
0.21739130434782616, 0.04224802181124687
0.2240802675585285, 0.04289625957608223
0.23076923076923084, 0.04354449734091759
0.23745819397993317, 0.04419273883104324
0.2441471571906355, 0.044840969145298004
0.25083612040133785, 0.04548921436071396
0.2575250836120402, 0.04613744840025902
0.2642140468227425, 0.04678568243980408
0.27090301003344486, 0.04743392392992973
0.2775919732441472, 0.04808215796947479
0.28428093645484953, 0.04873039573431015
0.29096989966555187, 0.04937863349914551
0.2976588628762542, 0.050026871263980865
0.30434782608695654, 0.05067510902881622
0.3110367892976589, 0.05132334679365158
0.3177257525083612, 0.05197158455848694
0.32441471571906355, 0.052619822323322296
0.3311036789297659, 0.053268060088157654
0.3377926421404682, 0.05391629412770271
0.34448160535117056, 0.05794196203351021
0.3511705685618729, 0.06667769700288773
0.35785953177257523, 0.07541342824697495
0.36454849498327757, 0.08414918929338455
0.3712374581939799, 0.09288492798805237
0.37792642140468224, 0.10162065923213959
0.3846153846153846, 0.1103564202785492
0.3913043478260869, 0.11909215152263641
0.39799331103678925, 0.12782788276672363
0.4046822742474916, 0.13656365871429443
0.41137123745819393, 0.14529937505722046
0.41806020066889626, 0.15403515100479126
0.4247491638795986, 0.16277088224887848
0.43143812709030094, 0.1715066134929657
0.4381270903010033, 0.1802423745393753
0.4448160535117056, 0.18897810578346252
0.45150501672240795, 0.19771383702754974
0.4581939799331103, 0.20644964277744293
0.4648829431438126, 0.21518529951572418
0.47157190635451496, 0.2239210456609726
0.4782608695652173, 0.2326568365097046
0.48494983277591963, 0.2413925677537918
0.49163879598662197, 0.2501283884048462
0.4983277591973243, 0.2588641047477722
0.5050167224080266, 0.26759982109069824
0.511705685618729, 0.27633559703826904
0.5183946488294313, 0.28507131338119507
0.5250836120401337, 0.2938070297241211
0.531772575250836, 0.3025427460670471
0.5384615384615383, 0.3112785816192627
0.5451505016722409, 0.3200142979621887
0.5518394648829432, 0.32875001430511475
0.5585284280936456, 0.33748579025268555
0.5652173913043479, 0.3462215065956116
0.5719063545150502, 0.3549572229385376
0.5785953177257526, 0.3636930584907532
0.5852842809364549, 0.3724287748336792
0.5919732441471572, 0.3811644911766052
0.5986622073578596, 0.38990020751953125
0.6053511705685619, 0.3986359238624573
0.6120401337792643, 0.40737175941467285
0.6187290969899666, 0.4161074757575989
0.6254180602006689, 0.4248431921005249
0.6321070234113713, 0.4335789680480957
0.6387959866220736, 0.44231468439102173
0.6454849498327759, 0.45105040073394775
0.6521739130434783, 0.45978623628616333
0.6588628762541806, 0.46852195262908936
0.6655518394648829, 0.4772576689720154
0.6722408026755853, 0.4859933853149414
0.6789297658862876, 0.4947291612625122
0.68561872909699, 0.503464937210083
0.6923076923076923, 0.5122007131576538
0.6989966555183946, 0.5209364295005798
0.705685618729097, 0.5296721458435059
0.7123745819397993, 0.5384078621864319
0.7190635451505016, 0.5471436381340027
0.725752508361204, 0.5558794140815735
0.7324414715719063, 0.5646151900291443
0.7391304347826086, 0.5733508467674255
0.745819397993311, 0.5820866227149963
0.7525083612040133, 0.5908223390579224
0.7591973244147157, 0.5995580554008484
0.765886287625418, 0.608293890953064
0.7725752508361203, 0.61702960729599
0.7792642140468227, 0.625765323638916
0.785953177257525, 0.6345010995864868
0.7926421404682273, 0.6432368159294128
0.7993311036789297, 0.6519725918769836
0.806020066889632, 0.6607083678245544
0.8127090301003344, 0.6694440245628357
0.8193979933110367, 0.6781798005104065
0.826086956521739, 0.6869155764579773
0.8327759197324414, 0.6956512331962585
0.8394648829431437, 0.7043870687484741
0.846153846153846, 0.7131227850914001
0.8528428093645484, 0.7218585014343262
0.8595317725752507, 0.730594277381897
0.866220735785953, 0.739329993724823
0.8729096989966554, 0.7480657696723938
0.8795986622073577, 0.7568015456199646
0.8862876254180603, 0.7655372619628906
0.8929765886287626, 0.7742729783058167
0.899665551839465, 0.7830086946487427
0.9063545150501673, 0.7917444705963135
0.9130434782608696, 0.800480306148529
0.919732441471572, 0.8092159628868103
0.9264214046822743, 0.8179517388343811
0.9331103678929766, 0.8266873955726624
0.939799331103679, 0.8354231715202332
0.9464882943143813, 0.8441590666770935
0.9531772575250836, 0.8528947830200195
0.959866220735786, 0.8616304993629456
0.9665551839464883, 0.8703661561012268
0.9732441471571907, 0.8791018128395081
0.979933110367893, 0.8878375887870789
0.9866220735785953, 0.8965734839439392
0.9933110367892977, 0.9053092002868652
1.0, 0.9140449166297913
